,Tweet Date,Tweet ID,Tweet text,Tweet Location
389,2019-12-16 16:22:24,1206610537859211264,RT @AOC: Reminder: tonight is the deadline for open enrollment - that time of the year we are reminded of how amazing “choice” is in our in…,"Jackson, MS"
390,2019-12-16 15:56:06,1206603917095788550,A little goes a long way! https://t.co/cPAIk0PwNa,"Jackson, MS"
391,2019-12-16 15:54:46,1206603582587506690,RT @PJFoodProject: This is huge. @CoryBooker's Farm System Reform Act calls for a rehaul of industrial animal ag in a bill that aims to pro…,"Jackson, MS"
392,2019-12-16 15:02:10,1206590345619918848,"@ey_williams Her current entrepreneurial venture, #FaunaFoodworks presents an intimate dinner series that pays homage to southern black rural women for preserving the cultural food ways of the south, and its reach and cornerstone to the entire culinary world.","Jackson, MS"
393,2019-12-16 15:01:12,1206590103361118208,"Enrika Williams @ey_williams is a Jackson chef that grew up in West Point, where she helped her grandmother cook for her family, flipped through cookbooks for fun and watched culinary television icons such as Julia Child. #jxnms #FertileGroundjxn #FoodForThought https://t.co/8BG67LfVIP","Jackson, MS"
394,2019-12-13 15:07:11,1205504443917250560,"Good morning! Start your day with a 20 minute lesson on how to reduce food waste from @NPR 
https://t.co/0InWk7SbHx","Jackson, MS"
395,2019-12-10 19:54:06,1204489486941462529,"RT @FBrownWilliams: Half. A. Million. People. 500,000 hungry folks in this state. Hungry children can’t learn. https://t.co/hRwowox53l","Jackson, MS"
396,2019-12-10 19:53:51,1204489422672211968,"RT @MSTODAYnews: In Mississippi, nearly 12 percent of working adults lived in households that couldn’t always afford enough food between 20…","Jackson, MS"
397,2019-12-10 02:29:00,1204226477971136514,@MikeEspyMS If you’re interested in learning more about the people who are fighting food insecurity follow our project! https://t.co/xoTPGwl3n3,"Jackson, MS"
398,2019-12-09 22:35:59,1204167836169572354,@ediblestories @EdibleNutmeg so excited to try this! Thank you for sharing as always!,"Jackson, MS"
399,2019-12-06 01:01:20,1202754866302599168,"@AOC Thank you AOC for sharing your story and exposing how problematic this will be for families all over the country. We are working  on dealing with food insecurity issues here in Jackson, MS. Basic access to healthy food is one of our biggest issues in addition to affordability.","Jackson, MS"
400,2019-12-05 16:34:52,1202627407540314117,@refed The Plant is one of our favorite sustainable building models!,"Jackson, MS"
401,2019-12-05 16:33:01,1202626942530465793,"Kale is one of the most nutritious foods on the planet. There are many different types &amp; it’s so hardy it grows well in the fall-winter months. Often served braised, mixed with greens like collard, mustard, or turnip, just like grandma used to make. And yea, it makes a good salad https://t.co/kEEzZ18fas","Jackson, MS"
402,2019-12-04 15:08:57,1202243398649950208,"Their mission is to find sustainable solutions to the chronic economic social challenges we face by matching residents’ underemployed skill sets and abandoned property resources w/ creative placemaking.

To learn more visit https://t.co/M0zE2TkTZ6","Jackson, MS"
403,2019-12-04 15:06:29,1202242777339383809,"Nia Umoja is a member of the Cooperative Community of New West Jackson (CCNWJ). CCNWJ is a grassroots, resident-led development model that seeks to revitalize West Jackson, MS through an inventive “inside out” strategy. https://t.co/QpQI8oDcjx","Jackson, MS"
404,2019-12-02 14:41:06,1201511614899523586,Around 40 millions Americans are on SNAP (2018). The proposed altered rules would cut monthly benefits and end free or discounted lunches to nearly a million students. The @urbaninstitute said SNAP had a “proven track record of reducing both poverty and food insecurity”. https://t.co/8CmHluOQT3,"Jackson, MS"
405,2019-11-27 16:35:45,1199728526334844928,"@BloombergCities Thanks, you too!","Jackson, MS"
406,2019-11-27 16:35:17,1199728408361668608,"RT @mtmorcelle: Happy Thanksgiving, #msleg &amp; Congressional delegates!

In MS, the average SNAP benefit's $111/person/month, or $1.21/meal.…","Jackson, MS"
407,2019-11-27 13:35:17,1199683110671130625,RT @msfarmersmarket: Soil to Shelf provides a way for Mississippi producers and farmers to get their products onto the shelves of local gro…,"Jackson, MS"
408,2019-11-26 16:46:31,1199368847163379712,Searching for concrete slabs on Farish Street. How far do you go? https://t.co/D13jBWHog9,"Jackson, MS"
409,2019-11-26 01:46:04,1199142244554563584,"RT @luvblkgrls: Check out these tasty vegan Thanksgiving dinner recipes created by the Black Food Bloggers Club
https://t.co/E0f7lPPp7B","Jackson, MS"
410,2019-11-25 19:42:11,1199050668910231552,"The concept that everyone should, does, and wants to own a car is absolutely bonkers. It is a major contributor fueling food access issues. https://t.co/46836mPpgn","Jackson, MS"
411,2019-11-25 16:21:15,1199000100971982849,"There is a lot that goes on in our city and state that we don’t even hear about. We’re here to tell you about it. Follow us on Facebook and Instagram for news on local food happenings, helpful health tips, and more! https://t.co/yD2KPla4Cy","Jackson, MS"
412,2019-11-25 16:13:57,1198998266395926528,"When a deep red town’s only grocery closed, city hall opened its own store. We see you Mayor Lynch and Baldwin Florida, inspiring way to encourage economic development and access! 
https://t.co/mnwYbR6u2C","Jackson, MS"
413,2019-11-24 23:27:54,1198745085527109632,"RT @ValaAfshar: The brilliant concept of “happy hours” at supermarkets in Finland 🇫🇮 

70 million discounted fresh products are sold every…","Jackson, MS"
414,2019-11-23 17:23:32,1198291000902459392,For folks who’ve never used nutritional yeast it gives your food an extra cheesy flavor. Great for vegans! https://t.co/ngWzFu0TR3,"Jackson, MS"
415,2019-11-23 17:08:45,1198287280663879680,Phenomenal dinner last night with @carlahall and @ey_williams celebrating and paying homage to southern black women who have shaped the identity of southern cooking. This is a dinner series organized by Enrika thru her company Fauna Foodworks. Please follow her journey. #jxnms https://t.co/nkRJWUCBmJ,"Jackson, MS"
416,2019-11-22 15:20:04,1197897541972615168,Otis @CircleWRanch84 is the farm manager @JacksonMedMall &amp; is responsible for starting &amp; maintaining garden plots across the street from the mall in the Virden Addition Neighborhood. The garden plots are “U-Pick” meaning anyone from the neighborhood can come grab produce. #jxnms https://t.co/7fRnMpLDDE,"Jackson, MS"
417,2019-11-22 02:54:26,1197709896743043074,"RT @ArtPlaceAmerica: Transformative placemaking: A framework to create connected, vibrant, and inclusive communities. https://t.co/Q0rJlvgT…","Jackson, MS"
418,2019-11-22 02:54:03,1197709799934365696,RT @ChangeLabWorks: How can local advocates and policymakers encourage stores to sell healthy items? #publichealth https://t.co/WHxQEEzuSZ,"Jackson, MS"
419,2019-11-22 02:52:08,1197709318763753472,RT @JoMJewell: A thought-provoking piece for those of interested in how cities - and the use of public spaces in them - influence behaviour…,"Jackson, MS"
420,2019-11-21 19:55:11,1197604390317838336,"Life Pro Tip: Sometimes a hunger pang is just your body signaling to you to drink more water! Our bodies are made up mostly from water, so it’s no wonder we need it often, and more than you’d think. #waterislife #fertilegroundjxn #jxnms https://t.co/v6d4FqJEW9","Jackson, MS"
421,2019-11-21 13:38:08,1197509503308255233,Ugliful vegetables taking shape for our #fertileground installation in April with @TaubmanCollege #wip #misfits https://t.co/cyragH5OBI,"Jackson, MS"
422,2019-11-21 04:53:33,1197377484091723776,"RT @SmartGrowthUSA: By measuring ""access"" in our transportation system we can begin to make sure that everyone—regardless of income, age, r…","Jackson, MS"
423,2019-11-21 04:53:18,1197377424964685824,RT @claudeforthomme: MORE THAN ONE THIRD OF ALL FOOD WORLDWIDE IS WASTED! U.S. ranks second worst with 40% #foodwaste!  What to do? Check o…,"Jackson, MS"
424,2019-11-21 04:53:03,1197377362058469376,"RT @BrentToderian: Driving a car 1km COSTS society 89 cents – but cycling the same distance MAKES/SAVES society 26 cents, according to the…","Jackson, MS"
425,2019-11-21 04:52:20,1197377181149749248,Trees are a key ingredient in healthy and resilient communities. https://t.co/acgG044g1R,"Jackson, MS"
426,2019-11-20 15:27:25,1197174614897709057,@wurmworks That uses worms to breakdown food waste thru a process called vermicomposting. Giving your food waste to them instead of throwing it away can create a cleaner environment because worms can sequester carbon and methane gases. #wastenot #wastenotWednesday #fertilegroundjxn #jxnms,"Jackson, MS"
427,2019-11-20 15:26:00,1197174260395061249,Matt Casteel aka “the worm man” is collecting food waste from various restaurants in Jackson and transforming it into fertilizer for farmers and gardeners. Matt and his wife Alexis started a business called @wurmworks 1/ https://t.co/4C7CEpLMxE,"Jackson, MS"
428,2019-11-20 15:12:13,1197170789457563649,"@sesamestreet @macfound What a beautiful name, it means smile in arabic!","Jackson, MS"
429,2019-11-19 15:34:26,1196813992355909632,"Here inside of Jackson, we are growing tomatoes at Foot Print Farms, Fertile Ground Farms, @SowReapFeed, and Cooperative Community of New West Jackson. .","Jackson, MS"
430,2019-11-19 15:34:25,1196813987545001985,"To-MAY-toe, to-MAH-toe

Did you know that Crystal Springs, MS used to be the tomato capital of the world? Mississippi’s climate is perfect for producing some of the finest tomatoes on the planet. https://t.co/XnvClZg231","Jackson, MS"
431,2019-11-19 00:49:48,1196591369520852995,"Thank you @sunflowrsupreme for being our 100th follower on @Twitter! We appreciate everyone's support, let's go! 🎉","Jackson, MS"
432,2019-11-19 00:46:08,1196590447172472835,@sunflowrsupreme Thank you so much for being our 100th follower! 💕 Here is Cindy's website for more information. Foot Print Farms is also at the @msfarmersmarket every Saturday! https://t.co/PeQJOJjo1D,"Jackson, MS"
433,2019-11-18 14:49:28,1196440288459399171,Don’t Let the Administration Make It Harder for People to Heat and Eat! https://t.co/vJVPCoqCDx,"Jackson, MS"
434,2019-11-18 14:36:19,1196436981418512390,"They are engaging students through farm to school practices, building learning gardens, and hosting onsite farming workshops #thisisfertileground
#fertilegroundjxn #foodforthought #jxnms

2/2","Jackson, MS"
435,2019-11-18 14:36:18,1196436977396199430,"Cindy Ayers is owner and farmer of Foot Print Farms, a 68 acre urban farm in West Jackson. Cindy &amp; her team aim to make their community healthier through growing highly nutritious fruits and vegetables. 1/ https://t.co/YbJe1ucoeK","Jackson, MS"
436,2019-11-16 17:57:07,1195762739404247049,We’ve got @npkveg and John Martin from Foot Print Farms out at @msfarmersmarket today repping our gear! Let’s go support local farmers! #thisisfertileground #foodsecurity #jxnms #urbanfarming https://t.co/A6mBnYIjQY,"Jackson, MS"
437,2019-11-16 15:14:35,1195721832739090434,@sustainableag We need to support local small farmers and decentralize our food system. We also need to learn how to shift our consumption levels- societal behavior shifts is one of the most difficult aspects of combating climate change and a topic most of these reports do not discuss.,"Jackson, MS"
438,2019-11-16 14:36:08,1195712156647464960,"""Trump administration has already paid farmers at least $6.7 B for their 2019 production, on top of $8.6 B provided for last year’s production &amp; additional trade relief efforts like commodity purchases &amp; marketing assistance."" Other than #tradewar what else is affecting big ag?🤔 https://t.co/Pk8OOFNjQW","Jackson, MS"
439,2019-11-16 14:30:59,1195710863510048769,"@FoodLabSydney Love your website, so wonderful and straightforward! Also, really enjoy how it breaks up on the left and right side depending on your involvement in the lab! Good luck! Inspired here in Jackson, Mississippi.","Jackson, MS"
440,2019-11-15 15:26:59,1195362566857465856,"Local food supports the local economy. The money that is spent with local farmers and growers all stays close to home and is reinvested with businesses and services in your community. #thisisfertileground
#fertilegroundjxn #foodforthought #jxnms https://t.co/GXJhQeGBVP","Jackson, MS"
441,2019-11-14 16:48:11,1195020614517624832,"Also hosting workshops, and other training activities for urban farming. Through the project Sam is engaging elementary students and community stakeholders in the Virden Addition and Mid City for developing better food security in these neighborhoods. #foodforthought","Jackson, MS"
442,2019-11-14 16:48:11,1195020613519368198,"Sam is responsible for growing, installing, and maintaining the edible plant materials at several Fertile Ground Project installation sites and providing fresh produce for the Fertile Ground Expo. He will be providing technical assistance to other urban farmers in the city. 2/","Jackson, MS"
443,2019-11-14 16:48:10,1195020610931494912,Sam Humphrey operates Fertile Ground Farms a regenerative demonstration urban farm that grows organic produce within an industrial park in the Virden Addition Neighborhood. He believes that ecology should do the work for farmers instead of synthetic chemicals. #jxnms 1/ https://t.co/AROn8frgQ8,"Jackson, MS"
444,2019-11-13 16:40:17,1194656239399161856,"RT @CivilEats: This month, Philadelphia will initiate a public planning process designed to help its first-ever director of urban agricultu…","Jackson, MS"
445,2019-11-13 01:56:37,1194433854989328391,"Congrats to @CityofJacksonMS, @MSFoodNet, @SowReapFeed, and Jackson Meals Matter for their $200,000 grant from @ATT #BELIEVEMississippi #foodforthought #jxnms #foodaccess https://t.co/kd2e63Q2nG","Jackson, MS"
446,2019-11-12 20:11:47,1194347077767172097,Documentary interview w/ Dominique Starling from the @JacksonMedMall! In addition to working for the Foundation as the Executive Administrator she also volunteers for @_women4progress &amp; loves to cook. She believes in paying attention to what you eat and treating food as medicine. https://t.co/tqrOeimiw2,"Jackson, MS"
447,2019-11-12 14:08:19,1194255606179344388,"We're fortunate to have Felicia Bell in Jackson. Felicia works in several capacities to make our region more food secure. Whether it is assisting small farmers thru @NCAT_ORG or making affordable healthy food options at Eritaj, Felicia is one of our favorite local food champions. https://t.co/YyOTi5m3Nl","Jackson, MS"
448,2019-11-11 20:52:53,1193995033298509825,@heatedmag 🤤,"Jackson, MS"
449,2019-11-11 20:49:30,1193994179275296773,"@martaantonelli_ @50by40 @RockefellerFdn @IFAD @BarillaCFN @ludoprinc @GHoungbo 💯 we need to be thinking about closed loop systems, circular economies, and regenerative practices!","Jackson, MS"
450,2019-11-11 20:47:29,1193993671831625728,@jxntransplants Will do!,"Jackson, MS"
451,2019-11-11 20:46:40,1193993466373660672,@DianaBudds @Curbed Thank you for sharing this article.,"Jackson, MS"
452,2019-11-11 20:41:48,1193992244002525185,Great event downtown! Come support Jackson’s young local talent at our beautiful @MSMuseumArt ! Also there’s an amazing Nick Cave exhibit on view. #supportthearts #jxnms https://t.co/mUT3wPgnhq,"Jackson, MS"
453,2019-11-11 20:34:21,1193990368100003840,@ArtPlaceAmerica @UFCAM Amazing!,"Jackson, MS"
454,2019-11-11 20:33:38,1193990186226651136,RT @mtmorcelle: Five insights from the first five years of research on building a culture of health https://t.co/fZBli2dhFf #healthycommuni…,"Jackson, MS"
455,2019-11-11 14:32:28,1193899296921440260,"Beets can be a tasty and natural way to help: 
* lower your blood pressure
* improve athletic performance
* reduce inflammation
* maintain your digestive health
* healthy brain activity
* assist in weight loss
#foodforthought #fertilegroundjxn #jxnms","Jackson, MS"
456,2019-11-11 14:31:42,1193899104872611840,"Not to mention, they are low in calories and a great source of nutrients, including fiber, folate and vitamin C. Beets also contain nitrates and pigments that may help lower blood pressure and improve athletic performance.","Jackson, MS"
457,2019-11-11 14:31:28,1193899043589689351,We all remember the ad “BEEF its whats for dinner”. The average American consumes more than 200lbs of red meat each year. Where is the love for Beets? Beets provide some impressive health benefits. https://t.co/CJa3nvDpEp,"Jackson, MS"
458,2019-11-09 13:37:40,1193160731367235585,"Meet us at the Mississippi Farmers Market today, we’ll be here till 12 pm and we’ve got some new gear- HATS! All proceeds go to the Galloway Elementary Learning Garden! @JPSDistrict #thisisfertileground https://t.co/STpwZauYJc","Jackson, MS"
459,2019-11-09 12:16:24,1193140276723933184,@SnoopDogg @dunkindonuts @BeyondMeat 2020 to infinity and @beyondmeat 🚀,"Jackson, MS"
460,2019-11-08 20:35:30,1192903492924583938,@NEAarts @PoetryOutLoud @JPSDistrict,"Jackson, MS"
461,2019-11-08 14:47:56,1192816024896376832,Derek Emerson is one of Jackson’s most talented chefs. He stresses the importance of supporting local farms. We hope to see more Jackson restaurants in the future that practice cooking seasonally &amp; value using fresh local ingredients produced by small local farmers. #locavore https://t.co/xVabGldd7s,"Jackson, MS"
462,2019-11-07 16:44:31,1192482974467579904,"RT @EATforum: Urban food environments need to provide children, their families and communities with permanent access to nutritious food tha…","Jackson, MS"
463,2019-11-07 16:43:54,1192482821329305600,"RT @FOLUCoalition: How do we fix our broken food system? In this article, @FOLUCoalition Amb. @PaulPolman explores a number of new initiati…","Jackson, MS"
464,2019-11-07 16:43:32,1192482726944923649,"RT @KevinH_PhD: Solid reporting by @ceboudreau and @hbottemiller in POLITICO on the challenges of human nutrition research, including some…","Jackson, MS"
465,2019-11-07 16:42:01,1192482346466979841,@soulfirefarm Thank you @soulfirefarm for your leadership!,"Jackson, MS"
466,2019-11-07 16:41:37,1192482247577878528,RT @soulfirefarm: Some of our most cherished sustainable farming practices - from organic agriculture to the farm cooperative and the CSA -…,"Jackson, MS"
467,2019-11-07 16:23:49,1192477766056329217,@eatrightPRO Thank you for sharing this resource! Looking forward to reading it!,"Jackson, MS"
468,2019-11-07 16:18:18,1192476380510015488,"""...regenerative agriculture management practices which prioritize the health of the soil is a solution that not only offers more productivity for our global food system, but also generates innumerable environmental benefits."" - @MichaelKDoane https://t.co/FOMKBx0sLQ","Jackson, MS"
469,2019-11-07 16:16:07,1192475828501778437,@nature_org @MichaelKDoane @Dirt_To_Dinner The power and beauty of soil 😍,"Jackson, MS"
470,2019-11-07 15:42:24,1192467346067263489,@CityLab @linpoonsays Yay! Worms love pumpkin juice 🎃 ....🐛,"Jackson, MS"
471,2019-11-07 15:37:09,1192466023997464576,"Peas are so dense with protein that many of the newer plant-based meats out there, like @beyondmeat, use peas for their source of protein.

All we are saying is give peas a chance!
#fertilegroundjxn #givepeasachance #plantbasedfoods","Jackson, MS"
472,2019-11-07 15:35:20,1192465565690081281,"Peas are a great source of vitamin A, C, folate, thiamine (B1), iron &amp; phosphorus. They're packed with protein, carbohydrate, fibre, &amp; low in fat. 100 calories serving of peas contains more protein than a whole egg or tablespoon of peanut butter. https://t.co/QQlFDnL21s","Jackson, MS"
473,2019-11-06 22:12:41,1192203173605314562,Keyah is on a mission to improve health &amp; wellness in Jackson. She started @MamaNatures to provide healthy options since many do not exist in MS. Recently she opened up her 2nd location in Fondren making her 1 of the only female black owned businesses within that commercial area. https://t.co/XvYAzBKH1i,"Jackson, MS"
474,2019-11-06 20:04:42,1192170965318418432,"We need to address these concerns together at the local, state, and federal level! Where has exploitation of labor and big agriculture subsidies brought us as a country? We need to support our local food economy and small farmers. https://t.co/BR4UgzGwej","Jackson, MS"
475,2019-11-06 20:01:36,1192170184422952960,"@AustinFrerick Thanks for bringing national attention to this pressing issue! This is one of the topics we’re focusing on through our public art project here in Jackson, Mississippi. Visit our website for more information!","Jackson, MS"
476,2019-11-06 15:44:15,1192105422855049216,@ediblestories making our mouth water this morning! Thank you! 🤤,"Jackson, MS"
477,2019-11-05 19:28:21,1191799430040752128,"Mississippi has some of the most fertile soil in the country. Today large industry dominates our land leaving us the most food insecure state in the country, but we can change that. Change takes place from the ground up. #fertilegroundjxn #sustainableagriculture #growthefuture https://t.co/bMXvTZShI4","Jackson, MS"
478,2019-11-04 20:46:46,1191456774982897666,"Like our Fertile Ground Project @CityofJacksonMS, we hope @theNAMedicine’s Young Leaders Visualize #HealthEquity effort will help build a world where everyone has an equal opportunity to live a healthy life. Visit https://t.co/BAFVlF7UF1 to learn more! #YoungLeadersArtInAction","Jackson, MS"
479,2019-11-04 19:14:58,1191433673624752129,@ritabrentcomedy Break a leg!,"Jackson, MS"
480,2019-11-04 19:12:58,1191433172212441089,@BloombergCities Harnessing technological advancements in order to analyze data and harness strategies to deal with some of the issues listed above.,"Jackson, MS"
481,2019-11-02 13:28:44,1190621764788916226,Don’t let the chilly weather stop you from coming to the Mississippi Farmers Market! All proceeds go towards the edible curriculum development for the teachers at the Galloway Elementary Learning Garden @JPSDistrict! https://t.co/uBIzf88se2,"Jackson, MS"
482,2019-11-01 23:56:12,1190417284768190466,@DevitaDavison @cettedrucks Congrats!,"Jackson, MS"
483,2019-11-01 23:09:39,1190405569917706240,"Great workshop today with Mississippi State’s Landscape Architecture, Architecture, Graphic Design, &amp; Education Program. Together all programs are collaboratively designing Galloway Elementary’s learning garden set to debut in April 2020!

#fertilegroundjxn #ediblecurriculum https://t.co/WwUSO0DHQj","Jackson, MS"
484,2019-11-01 21:50:12,1190385577318846468,"@johnlegend @USDA Thank you @johnlegend for retweeting and bringing this issue into the timelines and minds of millions of Americans. 1 in 7 kids in the United States face hunger, and 20 million of those children rely on the food they get from SNAP.","Jackson, MS"
485,2019-11-01 20:52:47,1190371127937454080,@FoodSolutionsNE Call em out!,"Jackson, MS"
486,2019-11-01 20:33:49,1190366353519259652,RT @mtmorcelle: October 2019 Food Law and Policy Update from @justice4ms: https://t.co/vUYh7u8CS1 https://t.co/IjShlm1jXr,"Jackson, MS"
487,2019-11-01 15:53:33,1190295821381767168,RT @FoodCorps: Today is the last day to submit a public comment opposing the proposed rule that could take away SNAP benefits for millions…,"Jackson, MS"
488,2019-11-01 13:52:24,1190265332776284160,"RT @MattWheeland: Today in @CivilEats I talk at length with @thelunchtray about her new book, Kid Food, and why our highly processed, deepl…","Jackson, MS"
489,2019-11-01 13:46:19,1190263804996784128,"@sustainableag @RIFPC Keep fighting the good fight! We thank you &amp; look forward to learning more about the Office of Urban Ag. Our project recently started the first chemical free urban farm in Jackson, Mississippi called Fertile Ground Farms. We’re working on organic certification over the next 3 yrs","Jackson, MS"
490,2019-11-01 04:01:58,1190116747178889216,RT @mtmorcelle: .@HHSGov has a RFI out on how it can catalyze scaling &amp; deployment of effective prevention strategies into the social &amp; eco…,"Jackson, MS"
491,2019-10-31 23:29:30,1190048178722226180,"RT @rachaelray: Defend free school lunches💪🏻

1: Copy 👉🏻 When proper nutrition suffers, so does a child’s potential. Give kids every opport…","Jackson, MS"
492,2019-10-31 21:27:05,1190017370628210707,@HEResearch @Voices4HK @SaludAmerica @mtmorcelle,"Jackson, MS"
493,2019-10-31 21:10:20,1190013154971009033,@ledcmetro @DCFoodPolicy @SmallBizDC This is amazing! Good luck!,"Jackson, MS"
494,2019-10-31 21:09:10,1190012862766432259,@NRDC Oh my gourd!,"Jackson, MS"
495,2019-10-31 21:01:09,1190010846489001985,@RickeyCole Let’s do this together!,"Jackson, MS"
496,2019-10-31 21:00:43,1190010737156071425,RT @RickeyCole: It's costs too much to eat healthy in Mississippi. I want to change that. https://t.co/tOnP9bSx1G,"Jackson, MS"
497,2019-10-31 21:00:21,1190010644327743497,@ThecaJones @uverneous @the5thHotBoy Follow the project here too!,"Jackson, MS"
498,2019-10-31 19:46:18,1189992009743917056,@FoodCorps What does a vegan zombie eat? GRAAAIIINNNNS,"Jackson, MS"
499,2019-10-31 15:29:42,1189927433870479361,🙌🏼 Food is medicine. https://t.co/rJhAYtQtr8,"Jackson, MS"
500,2019-10-31 15:29:17,1189927330069852160,"RT @fractweets: 🗣️ The Trump admin.'s new SNAP attack would decrease benefits for 19% of SNAP households.

Again: The Trump admin.'s new SN…","Jackson, MS"
501,2019-10-31 15:27:25,1189926859716354048,"👻 HAPPY HALLOWEEN 👻 

Make sure to compost your pumpkins when you’re all done using them! https://t.co/trwyRAxcyv","Jackson, MS"
502,2019-10-31 15:24:17,1189926069580816386,@GoodFoodInst @PeterDiamandis @singularityhub This is great but we really need to make sure along with affordability that it is accessible to all communities. Accessibility needs to be a priority and education is a critical component of driving that outreach.,"Jackson, MS"
503,2019-10-31 15:05:46,1189921411403583488,@mtmorcelle @clarionledger @HoodForGovernor @tatereeves @RickeyCole @CommAndyGipson @justice4ms We’re so proud to be working with such a committed attorney! Thyme for a change!,"Jackson, MS"
504,2019-10-30 23:35:08,1189687207935778817,Mississippi is one of just three states without a tax break on groceries. It’s time to change that. https://t.co/EQ5TVHacYC @clarionledger #msleg #foodpolicy #healthycommunities,"Jackson, MS"
505,2019-10-30 21:37:07,1189657509415571458,@refed @Deloitte @nielsen @kroger @NRDC and @SaveTheFood new @amazon Alexa feature is a refreshing step in the right direction! Making information about compost accessible and digestible (visually) is a great way to engage the public on a topic some people either don’t know much about or think is gross.,"Jackson, MS"
506,2019-10-30 21:29:58,1189655711111925760,@KimberlyLCampb3 @Musclecar1978 @AARPMS @MelindaBertucci Some of our favorite volunteers to work with!,"Jackson, MS"
507,2019-10-30 19:59:46,1189633010171334656,"@PBOTinfo looking good, really makes it pop!","Jackson, MS"
508,2019-10-30 19:53:10,1189631348715208704,"@jxntransplants @lovehomeplanet No, that’s a different issue that may be a result of heavy foot traffic, pet urine, or pests.","Jackson, MS"
509,2019-10-30 19:40:01,1189628038474031105,RT @TYFPC: There is no food justice without racial justice. https://t.co/1ADBVMsQWt https://t.co/1IEfpuYPyl,"Jackson, MS"
510,2019-10-30 18:44:50,1189614150315589633,Seasonal Tip from @lovehomeplanet just in time for #wastenotwednesday and Halloween 👻 #wastenot https://t.co/gTqyCgUe2Y,"Jackson, MS"
511,2019-10-30 17:49:39,1189600263549706242,"Its #wastenotwednesday remember your coffee grounds can go in your compost! Composting w/ coffee is a great way to make use of something that would otherwise end up taking space in a landfill. Composting coffee grounds helps to add nitrogen to your compost pile.
 #wastenot @refed https://t.co/G2bsrwWA5h","Jackson, MS"
512,2019-10-30 17:20:20,1189592888365203457,Great guide for the upcoming holiday season! #wastenot https://t.co/yx4USZUG8P,"Jackson, MS"
513,2019-10-30 17:13:58,1189591283892965376,RT @npkveg: Please complete your #usda NAS census and surveys . Accurate data will yield better support programs.,"Jackson, MS"
514,2019-10-29 18:40:49,1189250753333997573,"@create_ca @NEAarts @MichelleObama ""The need to understand the world through visual means would seem more acute than ever; images transcend the barriers of language, and enhance communications in an increasingly globalised world."" -https://t.co/KLg3pGdEuU","Jackson, MS"
515,2019-10-29 18:35:38,1189249447345184775,@FarmtoSchool @JPSDistrict,"Jackson, MS"
516,2019-10-29 18:34:50,1189249245888552961,"@AARPMS This is awesome, thank you for sharing.","Jackson, MS"
517,2019-10-29 16:48:36,1189222511898234881,"@Curbed Yes, wonderful strategy from the tactical urbanism tool kit. Low-cost project with high public impact!","Jackson, MS"
518,2019-10-29 16:10:00,1189212798208925698,@jxntransplants @ashethecreative @CandiceColeNews We love Candice!,"Jackson, MS"
519,2019-10-29 16:07:05,1189212064440561664,Asphalt Art is a growing movement in US cities. Part of the FG Project includes painting a large ground mural in downtown Jackson. We have started on the first phase of the mural &amp; will have the installation completed by April 2020. @BloombergDotOrg https://t.co/lwY8R0YSFS,"Jackson, MS"
520,2019-10-29 15:57:07,1189209558926970880,"@bittman Its refreshing that companies are integrating regenerative farming practices &amp; acknowledging the risks for industrial farmers, however can you truly be a regenerative farmer when your producing at such a large scale for a company like General Mills?","Jackson, MS"
521,2019-10-29 15:52:45,1189208456311574529,RT @bittman: Important: https://t.co/YVYJRoU7KR,"Jackson, MS"
522,2019-10-29 15:40:48,1189205448886509568,@FoodSecureCAN @AAFC_Canada This is awesome! Wish we could apply! Is there an American equivilant to this?,"Jackson, MS"
523,2019-10-29 15:37:24,1189204593428840449,@PublicArtFund Wait a meow-ment to appreciate this purrrfection!,"Jackson, MS"
524,2019-10-29 15:01:47,1189195633091141640,@OpShoestring Congrats on your grand opening! We look forward to working with you all at the Galloway Elementary Learning Garden!,"Jackson, MS"
525,2019-10-29 12:33:06,1189158216632033281,Good morning we are 💯 here for this! Without addressing these complex issues where are we heading? How are we progressing as a society? Sustainable needs to be equitable! https://t.co/L1J1XQUEdr,"Jackson, MS"
526,2019-10-29 12:30:06,1189157461468569600,Listen up folks! ❄️ https://t.co/MhwlNuXVxg,"Jackson, MS"
527,2019-10-29 12:28:18,1189157007808446465,"RT @ExtraTable: Grab a bowl and a spoon because its getting 'chili' out there!

Mark your calendar for the 13th Annual Chili Cook-Off benef…","Jackson, MS"
528,2019-10-28 22:42:06,1188949087170813952,@PattiHarris @BloombergDotOrg @Cityof_Flint @visitplymouth @sfgov @CitiesOfService Congrats and let’s keep innovating together!,"Jackson, MS"
529,2019-10-28 22:11:34,1188941402689937410,Beautiful and well designed market space! We will definitely be visiting next time we’re in New York! https://t.co/XMgFjYGE0B,"Jackson, MS"
530,2019-10-28 22:09:08,1188940789352751105,@sweetgreen @FoodCorps Wow this is beautiful and wonderful at the same time *taking notes* 📝,"Jackson, MS"
531,2019-10-28 21:47:49,1188935425928380419,@bittman @cabotcheese @CityofJacksonMS can’t go wrong with a southern classic- cheesey grits!,"Jackson, MS"
532,2019-10-28 21:44:02,1188934475520061440,Let’s go @chloeindc ⭐️ https://t.co/VoxITv3O24,"Jackson, MS"
533,2019-10-28 18:26:03,1188884649063247874,@GlobalCitiesOrg @ArtPlaceAmerica 💯 we cannot agree more!,"Jackson, MS"
